company_name,job_position,company_certified,location_certified,user_feedback_score,scam_reports,is_fake,job_description,company_website
Ericsson,HR Specialist,0,0,2.5,14,1,"**Position:** HR Specialist
**Company:** Ericsson

**Job Description:**
We are seeking a HR Specialist to join our team at Ericsson. This role involves performing tasks and responsibilities typical for this position.

Ericsson is not a certified company. The job location is not certified. The position has a user feedback score of 2.50, and 14 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Nokia,IT Support,0,1,1.56,34,1,"**Position:** IT Support
**Company:** Nokia

**Job Description:**
We are seeking a IT Support to join our team at Nokia. This role involves performing tasks and responsibilities typical for this position.

Nokia is not a certified company. The job location is certified. The position has a user feedback score of 1.56, and 34 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
PayPal,Sales Representative,0,0,1.27,8,1,"**Position:** Sales Representative
**Company:** PayPal

**Job Description:**
We are seeking a Sales Representative to join our team at PayPal. This role involves performing tasks and responsibilities typical for this position.

PayPal is not a certified company. The job location is not certified. The position has a user feedback score of 1.27, and 8 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Fujitsu,AI Engineer,0,0,4.46,5,1,"**Position:** AI Engineer
**Company:** Fujitsu

**Job Description:**
We are seeking a AI Engineer to join our team at Fujitsu. This role involves performing tasks and responsibilities typical for this position.

Fujitsu is not a certified company. The job location is not certified. The position has a user feedback score of 4.46, and 5 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Spotify,Software Engineer,1,0,2.82,11,0,"**Position:** Software Engineer
**Company:** Spotify

**Job Description:**
We are seeking a Software Engineer to join our team at Spotify. This role involves performing tasks and responsibilities typical for this position.

Spotify is a certified company. The job location is not certified. The position has a user feedback score of 2.82, and 11 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Twitter,Graphic Designer,1,0,3.18,3,0,"**Position:** Graphic Designer
**Company:** Twitter

**Job Description:**
We are seeking a Graphic Designer to join our team at Twitter. This role involves performing tasks and responsibilities typical for this position.

Twitter is a certified company. The job location is not certified. The position has a user feedback score of 3.18, and 3 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://twitter.com
Zoom,Product Manager,1,1,4.91,43,1,"**Position:** Product Manager
**Company:** Zoom

**Job Description:**
We are seeking a Product Manager to join our team at Zoom. This role involves performing tasks and responsibilities typical for this position.

Zoom is a certified company. The job location is certified. The position has a user feedback score of 4.91, and 43 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Uber,UX Designer,1,1,1.03,35,1,"**Position:** UX Designer
**Company:** Uber

**Job Description:**
We are seeking a UX Designer to join our team at Uber. This role involves performing tasks and responsibilities typical for this position.

Uber is a certified company. The job location is certified. The position has a user feedback score of 1.03, and 35 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://www.uber.com
Qualcomm,DevOps Engineer,0,1,3.72,26,1,"**Position:** DevOps Engineer
**Company:** Qualcomm

**Job Description:**
We are seeking a DevOps Engineer to join our team at Qualcomm. This role involves performing tasks and responsibilities typical for this position.

Qualcomm is not a certified company. The job location is certified. The position has a user feedback score of 3.72, and 26 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Airbnb,Operations Manager,0,0,2.98,33,1,"**Position:** Operations Manager
**Company:** Airbnb

**Job Description:**
We are seeking a Operations Manager to join our team at Airbnb. This role involves performing tasks and responsibilities typical for this position.

Airbnb is not a certified company. The job location is not certified. The position has a user feedback score of 2.98, and 33 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://www.airbnb.com
Capgemini,Network Engineer,0,1,4.06,3,0,"**Position:** Network Engineer
**Company:** Capgemini

**Job Description:**
We are seeking a Network Engineer to join our team at Capgemini. This role involves performing tasks and responsibilities typical for this position.

Capgemini is not a certified company. The job location is certified. The position has a user feedback score of 4.06, and 3 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Philips,Cloud Architect,1,0,2.3,5,0,"**Position:** Cloud Architect
**Company:** Philips

**Job Description:**
We are seeking a Cloud Architect to join our team at Philips. This role involves performing tasks and responsibilities typical for this position.

Philips is a certified company. The job location is not certified. The position has a user feedback score of 2.30, and 5 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Dell,Marketing Manager,0,0,4.56,33,1,"**Position:** Marketing Manager
**Company:** Dell

**Job Description:**
We are seeking a Marketing Manager to join our team at Dell. This role involves performing tasks and responsibilities typical for this position.

Dell is not a certified company. The job location is not certified. The position has a user feedback score of 4.56, and 33 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://www.dell.com
Nvidia,IT Support,1,1,2.19,24,1,"**Position:** IT Support
**Company:** Nvidia

**Job Description:**
We are seeking a IT Support to join our team at Nvidia. This role involves performing tasks and responsibilities typical for this position.

Nvidia is a certified company. The job location is certified. The position has a user feedback score of 2.19, and 24 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Sony,Product Manager,1,0,4.48,12,0,"**Position:** Product Manager
**Company:** Sony

**Job Description:**
We are seeking a Product Manager to join our team at Sony. This role involves performing tasks and responsibilities typical for this position.

Sony is a certified company. The job location is not certified. The position has a user feedback score of 4.48, and 12 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Twitter,Cloud Architect,0,1,1.45,35,1,"**Position:** Cloud Architect
**Company:** Twitter

**Job Description:**
We are seeking a Cloud Architect to join our team at Twitter. This role involves performing tasks and responsibilities typical for this position.

Twitter is not a certified company. The job location is certified. The position has a user feedback score of 1.45, and 35 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://twitter.com
Amazon,Finance Analyst,1,1,2.79,24,1,"**Position:** Finance Analyst
**Company:** Amazon

**Job Description:**
We are seeking a Finance Analyst to join our team at Amazon. This role involves performing tasks and responsibilities typical for this position.

Amazon is a certified company. The job location is certified. The position has a user feedback score of 2.79, and 24 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://www.amazon.com
LG,Finance Analyst,1,1,3.77,8,0,"**Position:** Finance Analyst
**Company:** LG

**Job Description:**
We are seeking a Finance Analyst to join our team at LG. This role involves performing tasks and responsibilities typical for this position.

LG is a certified company. The job location is certified. The position has a user feedback score of 3.77, and 8 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Xiaomi,Network Engineer,1,1,2.3,31,1,"**Position:** Network Engineer
**Company:** Xiaomi

**Job Description:**
We are seeking a Network Engineer to join our team at Xiaomi. This role involves performing tasks and responsibilities typical for this position.

Xiaomi is a certified company. The job location is certified. The position has a user feedback score of 2.30, and 31 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
JD.com,HR Specialist,1,1,3.34,43,1,"**Position:** HR Specialist
**Company:** JD.com

**Job Description:**
We are seeking a HR Specialist to join our team at JD.com. This role involves performing tasks and responsibilities typical for this position.

JD.com is a certified company. The job location is certified. The position has a user feedback score of 3.34, and 43 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
JD.com,Data Scientist,0,1,1.02,29,1,"**Position:** Data Scientist
**Company:** JD.com

**Job Description:**
We are seeking a Data Scientist to join our team at JD.com. This role involves performing tasks and responsibilities typical for this position.

JD.com is not a certified company. The job location is certified. The position has a user feedback score of 1.02, and 29 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Zoom,Data Scientist,0,1,2.22,5,0,"**Position:** Data Scientist
**Company:** Zoom

**Job Description:**
We are seeking a Data Scientist to join our team at Zoom. This role involves performing tasks and responsibilities typical for this position.

Zoom is not a certified company. The job location is certified. The position has a user feedback score of 2.22, and 5 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Infosys,Customer Service,0,1,3.78,6,0,"**Position:** Customer Service
**Company:** Infosys

**Job Description:**
We are seeking a Customer Service to join our team at Infosys. This role involves performing tasks and responsibilities typical for this position.

Infosys is not a certified company. The job location is certified. The position has a user feedback score of 3.78, and 6 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Panasonic,Finance Analyst,0,0,4.02,35,1,"**Position:** Finance Analyst
**Company:** Panasonic

**Job Description:**
We are seeking a Finance Analyst to join our team at Panasonic. This role involves performing tasks and responsibilities typical for this position.

Panasonic is not a certified company. The job location is not certified. The position has a user feedback score of 4.02, and 35 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Fujitsu,Customer Service,1,1,1.62,17,0,"**Position:** Customer Service
**Company:** Fujitsu

**Job Description:**
We are seeking a Customer Service to join our team at Fujitsu. This role involves performing tasks and responsibilities typical for this position.

Fujitsu is a certified company. The job location is certified. The position has a user feedback score of 1.62, and 17 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Panasonic,IT Support,1,0,4.11,7,0,"**Position:** IT Support
**Company:** Panasonic

**Job Description:**
We are seeking a IT Support to join our team at Panasonic. This role involves performing tasks and responsibilities typical for this position.

Panasonic is a certified company. The job location is not certified. The position has a user feedback score of 4.11, and 7 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Schneider Electric,Software Engineer,1,1,1.33,48,1,"**Position:** Software Engineer
**Company:** Schneider Electric

**Job Description:**
We are seeking a Software Engineer to join our team at Schneider Electric. This role involves performing tasks and responsibilities typical for this position.

Schneider Electric is a certified company. The job location is certified. The position has a user feedback score of 1.33, and 48 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
PayPal,Business Analyst,0,1,2.44,13,0,"**Position:** Business Analyst
**Company:** PayPal

**Job Description:**
We are seeking a Business Analyst to join our team at PayPal. This role involves performing tasks and responsibilities typical for this position.

PayPal is not a certified company. The job location is certified. The position has a user feedback score of 2.44, and 13 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Adobe,IT Support,0,1,4.21,29,1,"**Position:** IT Support
**Company:** Adobe

**Job Description:**
We are seeking a IT Support to join our team at Adobe. This role involves performing tasks and responsibilities typical for this position.

Adobe is not a certified company. The job location is certified. The position has a user feedback score of 4.21, and 29 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://www.adobe.com
Tata,Business Analyst,0,1,2.89,45,1,"**Position:** Business Analyst
**Company:** Tata

**Job Description:**
We are seeking a Business Analyst to join our team at Tata. This role involves performing tasks and responsibilities typical for this position.

Tata is not a certified company. The job location is certified. The position has a user feedback score of 2.89, and 45 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
HP,Finance Analyst,0,1,2.48,6,0,"**Position:** Finance Analyst
**Company:** HP

**Job Description:**
We are seeking a Finance Analyst to join our team at HP. This role involves performing tasks and responsibilities typical for this position.

HP is not a certified company. The job location is certified. The position has a user feedback score of 2.48, and 6 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Panasonic,Data Scientist,0,1,2.56,7,0,"**Position:** Data Scientist
**Company:** Panasonic

**Job Description:**
We are seeking a Data Scientist to join our team at Panasonic. This role involves performing tasks and responsibilities typical for this position.

Panasonic is not a certified company. The job location is certified. The position has a user feedback score of 2.56, and 7 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Nokia,Legal Consultant,0,1,4.81,20,0,"**Position:** Legal Consultant
**Company:** Nokia

**Job Description:**
We are seeking a Legal Consultant to join our team at Nokia. This role involves performing tasks and responsibilities typical for this position.

Nokia is not a certified company. The job location is certified. The position has a user feedback score of 4.81, and 20 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Oracle,Cybersecurity Analyst,1,1,3.49,46,1,"**Position:** Cybersecurity Analyst
**Company:** Oracle

**Job Description:**
We are seeking a Cybersecurity Analyst to join our team at Oracle. This role involves performing tasks and responsibilities typical for this position.

Oracle is a certified company. The job location is certified. The position has a user feedback score of 3.49, and 46 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://www.oracle.com
Tata,Cybersecurity Analyst,0,1,3.52,22,1,"**Position:** Cybersecurity Analyst
**Company:** Tata

**Job Description:**
We are seeking a Cybersecurity Analyst to join our team at Tata. This role involves performing tasks and responsibilities typical for this position.

Tata is not a certified company. The job location is certified. The position has a user feedback score of 3.52, and 22 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
TikTok,IT Support,0,1,3.08,36,1,"**Position:** IT Support
**Company:** TikTok

**Job Description:**
We are seeking a IT Support to join our team at TikTok. This role involves performing tasks and responsibilities typical for this position.

TikTok is not a certified company. The job location is certified. The position has a user feedback score of 3.08, and 36 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Lenovo,Technical Writer,0,1,2.82,18,0,"**Position:** Technical Writer
**Company:** Lenovo

**Job Description:**
We are seeking a Technical Writer to join our team at Lenovo. This role involves performing tasks and responsibilities typical for this position.

Lenovo is not a certified company. The job location is certified. The position has a user feedback score of 2.82, and 18 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Adobe,Business Analyst,1,0,1.27,42,1,"**Position:** Business Analyst
**Company:** Adobe

**Job Description:**
We are seeking a Business Analyst to join our team at Adobe. This role involves performing tasks and responsibilities typical for this position.

Adobe is a certified company. The job location is not certified. The position has a user feedback score of 1.27, and 42 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://www.adobe.com
Hitachi,Business Analyst,1,1,3.16,31,1,"**Position:** Business Analyst
**Company:** Hitachi

**Job Description:**
We are seeking a Business Analyst to join our team at Hitachi. This role involves performing tasks and responsibilities typical for this position.

Hitachi is a certified company. The job location is certified. The position has a user feedback score of 3.16, and 31 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Cisco,Cloud Architect,0,1,1.8,42,1,"**Position:** Cloud Architect
**Company:** Cisco

**Job Description:**
We are seeking a Cloud Architect to join our team at Cisco. This role involves performing tasks and responsibilities typical for this position.

Cisco is not a certified company. The job location is certified. The position has a user feedback score of 1.80, and 42 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Nokia,IT Support,0,1,3.23,16,0,"**Position:** IT Support
**Company:** Nokia

**Job Description:**
We are seeking a IT Support to join our team at Nokia. This role involves performing tasks and responsibilities typical for this position.

Nokia is not a certified company. The job location is certified. The position has a user feedback score of 3.23, and 16 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Twitter,AI Engineer,0,1,1.05,0,0,"**Position:** AI Engineer
**Company:** Twitter

**Job Description:**
We are seeking a AI Engineer to join our team at Twitter. This role involves performing tasks and responsibilities typical for this position.

Twitter is not a certified company. The job location is certified. The position has a user feedback score of 1.05, and 0 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://twitter.com
Infosys,HR Specialist,0,0,2.86,42,1,"**Position:** HR Specialist
**Company:** Infosys

**Job Description:**
We are seeking a HR Specialist to join our team at Infosys. This role involves performing tasks and responsibilities typical for this position.

Infosys is not a certified company. The job location is not certified. The position has a user feedback score of 2.86, and 42 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Netflix,Customer Service,0,1,4.75,15,0,"**Position:** Customer Service
**Company:** Netflix

**Job Description:**
We are seeking a Customer Service to join our team at Netflix. This role involves performing tasks and responsibilities typical for this position.

Netflix is not a certified company. The job location is certified. The position has a user feedback score of 4.75, and 15 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://www.netflix.com
Intel,Cloud Architect,0,0,1.18,20,1,"**Position:** Cloud Architect
**Company:** Intel

**Job Description:**
We are seeking a Cloud Architect to join our team at Intel. This role involves performing tasks and responsibilities typical for this position.

Intel is not a certified company. The job location is not certified. The position has a user feedback score of 1.18, and 20 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://www.intel.com
Dell,Data Scientist,1,0,1.77,38,1,"**Position:** Data Scientist
**Company:** Dell

**Job Description:**
We are seeking a Data Scientist to join our team at Dell. This role involves performing tasks and responsibilities typical for this position.

Dell is a certified company. The job location is not certified. The position has a user feedback score of 1.77, and 38 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://www.dell.com
Cisco,Graphic Designer,0,0,4.5,20,1,"**Position:** Graphic Designer
**Company:** Cisco

**Job Description:**
We are seeking a Graphic Designer to join our team at Cisco. This role involves performing tasks and responsibilities typical for this position.

Cisco is not a certified company. The job location is not certified. The position has a user feedback score of 4.50, and 20 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Schneider Electric,HR Specialist,0,0,2.1,11,1,"**Position:** HR Specialist
**Company:** Schneider Electric

**Job Description:**
We are seeking a HR Specialist to join our team at Schneider Electric. This role involves performing tasks and responsibilities typical for this position.

Schneider Electric is not a certified company. The job location is not certified. The position has a user feedback score of 2.10, and 11 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Infosys,DevOps Engineer,0,0,2.09,43,1,"**Position:** DevOps Engineer
**Company:** Infosys

**Job Description:**
We are seeking a DevOps Engineer to join our team at Infosys. This role involves performing tasks and responsibilities typical for this position.

Infosys is not a certified company. The job location is not certified. The position has a user feedback score of 2.09, and 43 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
PayPal,Sales Representative,0,0,2.67,22,1,"**Position:** Sales Representative
**Company:** PayPal

**Job Description:**
We are seeking a Sales Representative to join our team at PayPal. This role involves performing tasks and responsibilities typical for this position.

PayPal is not a certified company. The job location is not certified. The position has a user feedback score of 2.67, and 22 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Salesforce,Sales Representative,1,0,2.1,45,1,"**Position:** Sales Representative
**Company:** Salesforce

**Job Description:**
We are seeking a Sales Representative to join our team at Salesforce. This role involves performing tasks and responsibilities typical for this position.

Salesforce is a certified company. The job location is not certified. The position has a user feedback score of 2.10, and 45 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Qualcomm,Technical Writer,1,0,3.71,32,1,"**Position:** Technical Writer
**Company:** Qualcomm

**Job Description:**
We are seeking a Technical Writer to join our team at Qualcomm. This role involves performing tasks and responsibilities typical for this position.

Qualcomm is a certified company. The job location is not certified. The position has a user feedback score of 3.71, and 32 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Panasonic,Sales Representative,0,1,1.88,48,1,"**Position:** Sales Representative
**Company:** Panasonic

**Job Description:**
We are seeking a Sales Representative to join our team at Panasonic. This role involves performing tasks and responsibilities typical for this position.

Panasonic is not a certified company. The job location is certified. The position has a user feedback score of 1.88, and 48 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Dell,Legal Consultant,0,1,4.22,2,0,"**Position:** Legal Consultant
**Company:** Dell

**Job Description:**
We are seeking a Legal Consultant to join our team at Dell. This role involves performing tasks and responsibilities typical for this position.

Dell is not a certified company. The job location is certified. The position has a user feedback score of 4.22, and 2 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://www.dell.com
IBM,Technical Writer,0,1,1.78,7,0,"**Position:** Technical Writer
**Company:** IBM

**Job Description:**
We are seeking a Technical Writer to join our team at IBM. This role involves performing tasks and responsibilities typical for this position.

IBM is not a certified company. The job location is certified. The position has a user feedback score of 1.78, and 7 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://www.ibm.com
Oracle,Graphic Designer,0,0,1.93,41,1,"**Position:** Graphic Designer
**Company:** Oracle

**Job Description:**
We are seeking a Graphic Designer to join our team at Oracle. This role involves performing tasks and responsibilities typical for this position.

Oracle is not a certified company. The job location is not certified. The position has a user feedback score of 1.93, and 41 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://www.oracle.com
Oracle,AI Engineer,1,0,1.2,17,0,"**Position:** AI Engineer
**Company:** Oracle

**Job Description:**
We are seeking a AI Engineer to join our team at Oracle. This role involves performing tasks and responsibilities typical for this position.

Oracle is a certified company. The job location is not certified. The position has a user feedback score of 1.20, and 17 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://www.oracle.com
Nokia,Technical Writer,1,1,4.35,42,1,"**Position:** Technical Writer
**Company:** Nokia

**Job Description:**
We are seeking a Technical Writer to join our team at Nokia. This role involves performing tasks and responsibilities typical for this position.

Nokia is a certified company. The job location is certified. The position has a user feedback score of 4.35, and 42 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Siemens,Finance Analyst,1,1,1.91,12,0,"**Position:** Finance Analyst
**Company:** Siemens

**Job Description:**
We are seeking a Finance Analyst to join our team at Siemens. This role involves performing tasks and responsibilities typical for this position.

Siemens is a certified company. The job location is certified. The position has a user feedback score of 1.91, and 12 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Nvidia,Legal Consultant,0,1,1.43,4,0,"**Position:** Legal Consultant
**Company:** Nvidia

**Job Description:**
We are seeking a Legal Consultant to join our team at Nvidia. This role involves performing tasks and responsibilities typical for this position.

Nvidia is not a certified company. The job location is certified. The position has a user feedback score of 1.43, and 4 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Sony,Sales Representative,0,1,2.24,14,0,"**Position:** Sales Representative
**Company:** Sony

**Job Description:**
We are seeking a Sales Representative to join our team at Sony. This role involves performing tasks and responsibilities typical for this position.

Sony is not a certified company. The job location is certified. The position has a user feedback score of 2.24, and 14 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Nvidia,Customer Service,1,0,3.47,7,0,"**Position:** Customer Service
**Company:** Nvidia

**Job Description:**
We are seeking a Customer Service to join our team at Nvidia. This role involves performing tasks and responsibilities typical for this position.

Nvidia is a certified company. The job location is not certified. The position has a user feedback score of 3.47, and 7 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Dell,Sales Representative,0,0,4.59,31,1,"**Position:** Sales Representative
**Company:** Dell

**Job Description:**
We are seeking a Sales Representative to join our team at Dell. This role involves performing tasks and responsibilities typical for this position.

Dell is not a certified company. The job location is not certified. The position has a user feedback score of 4.59, and 31 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://www.dell.com
Lenovo,Finance Analyst,1,1,3.79,12,0,"**Position:** Finance Analyst
**Company:** Lenovo

**Job Description:**
We are seeking a Finance Analyst to join our team at Lenovo. This role involves performing tasks and responsibilities typical for this position.

Lenovo is a certified company. The job location is certified. The position has a user feedback score of 3.79, and 12 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Amazon,Operations Manager,1,1,1.76,10,0,"**Position:** Operations Manager
**Company:** Amazon

**Job Description:**
We are seeking a Operations Manager to join our team at Amazon. This role involves performing tasks and responsibilities typical for this position.

Amazon is a certified company. The job location is certified. The position has a user feedback score of 1.76, and 10 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://www.amazon.com
Amazon,Software Engineer,1,0,4.82,19,0,"**Position:** Software Engineer
**Company:** Amazon

**Job Description:**
We are seeking a Software Engineer to join our team at Amazon. This role involves performing tasks and responsibilities typical for this position.

Amazon is a certified company. The job location is not certified. The position has a user feedback score of 4.82, and 19 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://www.amazon.com
PayPal,Product Manager,0,0,3.92,5,1,"**Position:** Product Manager
**Company:** PayPal

**Job Description:**
We are seeking a Product Manager to join our team at PayPal. This role involves performing tasks and responsibilities typical for this position.

PayPal is not a certified company. The job location is not certified. The position has a user feedback score of 3.92, and 5 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Oracle,Software Engineer,1,0,2.31,20,0,"**Position:** Software Engineer
**Company:** Oracle

**Job Description:**
We are seeking a Software Engineer to join our team at Oracle. This role involves performing tasks and responsibilities typical for this position.

Oracle is a certified company. The job location is not certified. The position has a user feedback score of 2.31, and 20 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://www.oracle.com
LG,Cybersecurity Analyst,1,1,1.59,44,1,"**Position:** Cybersecurity Analyst
**Company:** LG

**Job Description:**
We are seeking a Cybersecurity Analyst to join our team at LG. This role involves performing tasks and responsibilities typical for this position.

LG is a certified company. The job location is certified. The position has a user feedback score of 1.59, and 44 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Sony,Legal Consultant,1,0,2.37,4,0,"**Position:** Legal Consultant
**Company:** Sony

**Job Description:**
We are seeking a Legal Consultant to join our team at Sony. This role involves performing tasks and responsibilities typical for this position.

Sony is a certified company. The job location is not certified. The position has a user feedback score of 2.37, and 4 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Samsung,Graphic Designer,1,1,1.79,8,0,"**Position:** Graphic Designer
**Company:** Samsung

**Job Description:**
We are seeking a Graphic Designer to join our team at Samsung. This role involves performing tasks and responsibilities typical for this position.

Samsung is a certified company. The job location is certified. The position has a user feedback score of 1.79, and 8 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Zoom,IT Support,0,1,4.13,42,1,"**Position:** IT Support
**Company:** Zoom

**Job Description:**
We are seeking a IT Support to join our team at Zoom. This role involves performing tasks and responsibilities typical for this position.

Zoom is not a certified company. The job location is certified. The position has a user feedback score of 4.13, and 42 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Nvidia,AI Engineer,1,1,4.51,25,1,"**Position:** AI Engineer
**Company:** Nvidia

**Job Description:**
We are seeking a AI Engineer to join our team at Nvidia. This role involves performing tasks and responsibilities typical for this position.

Nvidia is a certified company. The job location is certified. The position has a user feedback score of 4.51, and 25 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Adobe,AI Engineer,0,0,3.42,48,1,"**Position:** AI Engineer
**Company:** Adobe

**Job Description:**
We are seeking a AI Engineer to join our team at Adobe. This role involves performing tasks and responsibilities typical for this position.

Adobe is not a certified company. The job location is not certified. The position has a user feedback score of 3.42, and 48 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://www.adobe.com
PayPal,DevOps Engineer,1,0,4.04,44,1,"**Position:** DevOps Engineer
**Company:** PayPal

**Job Description:**
We are seeking a DevOps Engineer to join our team at PayPal. This role involves performing tasks and responsibilities typical for this position.

PayPal is a certified company. The job location is not certified. The position has a user feedback score of 4.04, and 44 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Philips,Customer Service,0,0,4.74,18,1,"**Position:** Customer Service
**Company:** Philips

**Job Description:**
We are seeking a Customer Service to join our team at Philips. This role involves performing tasks and responsibilities typical for this position.

Philips is not a certified company. The job location is not certified. The position has a user feedback score of 4.74, and 18 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Xiaomi,Product Manager,1,0,3.99,15,0,"**Position:** Product Manager
**Company:** Xiaomi

**Job Description:**
We are seeking a Product Manager to join our team at Xiaomi. This role involves performing tasks and responsibilities typical for this position.

Xiaomi is a certified company. The job location is not certified. The position has a user feedback score of 3.99, and 15 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
HP,Sales Representative,1,1,4.87,3,0,"**Position:** Sales Representative
**Company:** HP

**Job Description:**
We are seeking a Sales Representative to join our team at HP. This role involves performing tasks and responsibilities typical for this position.

HP is a certified company. The job location is certified. The position has a user feedback score of 4.87, and 3 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
